image_name,class_name,file_path,Display_Name,District,Province,Category,Description
FQDV4337.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\FQDV4337.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
HMDJ8051.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\HMDJ8051.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
HNDW5743.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\HNDW5743.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
HVHO7893.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\HVHO7893.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
IMG_1041.JPG,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\IMG_1041.JPG,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
IUHV5598.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\IUHV5598.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
JUKL2922.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\JUKL2922.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
MJNT2672.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\MJNT2672.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
OXRU4192.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\OXRU4192.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
QDSM3622.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\QDSM3622.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
QGTD7642.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\QGTD7642.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
QYQE3613.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\QYQE3613.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
RHIE4112.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\RHIE4112.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
RVEU6078.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\RVEU6078.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
RWCA7978.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\RWCA7978.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
SVLS4098.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\SVLS4098.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
TKIX3268.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\TKIX3268.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
UCKO0021.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\UCKO0021.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
VNBM2568.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\VNBM2568.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
WICS0681.jpg,Mini_Worlds_End_Hulangala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Mini_Worlds_End_Hulangala\WICS0681.jpg,Mini World's End (Hulangala),Matale,Central,Viewpoint,A dramatic cliff-edge viewpoint with stunning valley views.
CPKJ9541.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\CPKJ9541.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
DLEV6516.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\DLEV6516.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
EOGQ5931.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\EOGQ5931.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
FEUV0553.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\FEUV0553.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
IGAG2144.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\IGAG2144.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
IIVL0741.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\IIVL0741.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
IXFI4214.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\IXFI4214.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
IXLC5046.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\IXLC5046.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
JRJZ0886.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\JRJZ0886.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
LEFA0523.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\LEFA0523.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
LIHW7821.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\LIHW7821.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
LTYC8576.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\LTYC8576.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
MLDU8563.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\MLDU8563.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
PLTW2114.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\PLTW2114.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
PZDD1193.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\PZDD1193.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
QVPX6038.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\QVPX6038.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
RJGR9555.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\RJGR9555.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
RYCQ2369.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\RYCQ2369.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
TPYB3329.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\TPYB3329.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
UEBB4354.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\UEBB4354.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
UTBJ7436.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\UTBJ7436.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
VVIF8650.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\VVIF8650.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
WHXM3192.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\WHXM3192.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
WMBD3329.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\WMBD3329.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
XHHG5089.jpg,Narangala_Mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Narangala_Mountain\XHHG5089.jpg,Narangala Mountain,Badulla,Uva,Mountain/Hiking,"The second highest mountain in the Uva province, popular among hikers and campers."
AZUA8406.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\AZUA8406.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
DHSZ6779.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\DHSZ6779.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
DQPB0695.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\DQPB0695.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
FKNF0565.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\FKNF0565.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
GZDQ2087.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\GZDQ2087.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
IMG_0688.JPG,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\IMG_0688.JPG,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
IMG_0689.JPG,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\IMG_0689.JPG,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
IMG_0690.JPG,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\IMG_0690.JPG,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
IMG_0691.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\IMG_0691.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
IMG_0692.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\IMG_0692.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
IMG_0697.JPG,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\IMG_0697.JPG,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
INIP8369.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\INIP8369.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
KSVS9588.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\KSVS9588.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
KTEX1978.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\KTEX1978.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
LEZM1216.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\LEZM1216.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
LFYF5000.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\LFYF5000.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
MSHT4609.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\MSHT4609.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
NBUP9707.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\NBUP9707.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
NVOH3815.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\NVOH3815.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
PQYV4644.JPG,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\PQYV4644.JPG,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
QIID2717.JPG,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\QIID2717.JPG,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
RAWZ6408.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\RAWZ6408.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
WGNQ9967.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\WGNQ9967.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
WNLF7581.jpg,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\WNLF7581.jpg,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
YKKK5179.JPG,Nine_Arch_Bridge,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Nine_Arch_Bridge\YKKK5179.JPG,Nine Arch Bridge,Badulla,Uva,Landmark/Architecture,"A world-famous colonial-era railway bridge in Demodara, near Ella."
BERN8072.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\BERN8072.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
DBSY2489.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\DBSY2489.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
DHVR0122.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\DHVR0122.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
DOEL2597.JPG,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\DOEL2597.JPG,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
ECJM0238.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\ECJM0238.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
FEBW0814.JPG,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\FEBW0814.JPG,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
HDAW3126.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\HDAW3126.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
HDTN8972.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\HDTN8972.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
IMG_0793.JPG,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\IMG_0793.JPG,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
IMG_0794.JPG,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\IMG_0794.JPG,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
IMG_0799.JPG,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\IMG_0799.JPG,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
IMG_0816.JPG,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\IMG_0816.JPG,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
JGII4747.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\JGII4747.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
MZMW7070.JPG,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\MZMW7070.JPG,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
NULL6866.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\NULL6866.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
ODZW2733.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\ODZW2733.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
OLDR5308.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\OLDR5308.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
PNEJ6809.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\PNEJ6809.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
TSMU5786.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\TSMU5786.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
WDDJ9584.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\WDDJ9584.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
WEQA6037.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\WEQA6037.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
WXXS3323.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\WXXS3323.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
XUIG9155.jpg,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\XUIG9155.jpg,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
YGUV0533.JPG,Pekoe_Trail_Sri Lanka,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pekoe_Trail_Sri Lanka\YGUV0533.JPG,The Pekoe Trail,Central/Uva,Central/Uva,Hiking Trail,A 300km long-distance walking trail through Sri Lanka's tea country.
ARHI4602.jpg,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\ARHI4602.jpg,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
CAEO2240.jpg,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\CAEO2240.jpg,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
DHUB9018.jpg,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\DHUB9018.jpg,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
EUMK1198.jpg,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\EUMK1198.jpg,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
GVWR5419.jpg,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\GVWR5419.jpg,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
IMG_1179.JPG,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\IMG_1179.JPG,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
IMG_1191.JPG,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\IMG_1191.JPG,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
JVAU9114.JPG,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\JVAU9114.JPG,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
KLCL4897.jpg,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\KLCL4897.jpg,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
LOXZ9712.jpg,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\LOXZ9712.jpg,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
LRWG2153.jpg,Pidurutalagala,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Pidurutalagala\LRWG2153.jpg,Pidurutalagala (Mount Pedro),Nuwara Eliya,Central,Mountain,The highest mountain in Sri Lanka.
